Sales Men,Party Name
1ASHUTOSH (MIS),STAR COLOR COSMETIC LLP-JAVERI BAZAR
1ASHUTOSH (MIS),DATTA PHARMA  - SATARA
1ASHUTOSH (MIS),DIYA SURGICAL - PACHORA
1ASHUTOSH (MIS),CLEAR POINT PHARMA - PAREL (MANHAR)   .
1ASHUTOSH (MIS),J.PAREKH & CO-PR STR
1ASHUTOSH (MIS),SAI LEELA ENT - NASIK
1ASHUTOSH (MIS),SHIV SAI ENTERPRISES-BHANDUP
1ASHUTOSH (MIS),NILIMA ENTERPRISES - DAWA BAZAAR
1ASHUTOSH (MIS),PRIME SALES - DHULE
1ASHUTOSH (MIS),B.B.CHEMICALS - KURLA (W)     .
1ASHUTOSH (MIS),PARIDHI AGENCIES-VALSAD
1ASHUTOSH (MIS),MALTI PHARMA - KURLA (OLD) XX
1ASHUTOSH (MIS),KING MEDICO-KANDIVALI-ONLY CASH -XX     .
1ASHUTOSH (MIS),NEW WELCOME AGENCIES PVT LTD (BORIVALI)
1ASHUTOSH (MIS),SHAKTI REMEDIUM LLP - KALBADEVI
1ASHUTOSH (MIS),SAI SHRADDHA ENTERPRISES-KOPARKHAIRANE
1ASHUTOSH (MIS),YUVRAJ AGENCIES (GST)
1ASHUTOSH (MIS),HEALTH RY - WADALA
1ASHUTOSH (MIS),NAMAN GLOBAL IMPEX - MARINE LINE
1ASHUTOSH (MIS),MITESH AGENCIES - BHANDUP
1ASHUTOSH (MIS),SAIFEE PHARMA-GULALWADI
1ASHUTOSH (MIS),NAVNIT MEDICO - PR STR
1ASHUTOSH (MIS),R.K.ENTERPRISE - CHIRABAZAR
1ASHUTOSH (MIS),AHIMSA - MALAD
1ASHUTOSH (MIS),ALFA SURGICALS-VILLE PARLE
1ASHUTOSH (MIS),GEMINI HEALTHWORLD LLP - DAWA BAZAR
1ASHUTOSH (MIS),NIPUN PHARMA - BORIVALI
1ASHUTOSH (MIS),GALAXY (SAYBA) - DONGRI
1ASHUTOSH (MIS),1 BHIWANDI
1ASHUTOSH (MIS),SHAH SURGICALS - SION         .
1ASHUTOSH (MIS),J.K.SALES - AKOLA
1ASHUTOSH (MIS),S.HIMATLAL HEALTHCARE LLP (SALE)
1ASHUTOSH (MIS),A K PHARMACY - GOVANDI XX
1ASHUTOSH (MIS),KRISHA PHARMA - PR STR
1ASHUTOSH (MIS),NIKHIL FINE CHEM-KALBADEVI RD
1ASHUTOSH (MIS),MARUTI MEDICARE - PR STR
1ASHUTOSH (MIS),GIRIRAJ ENT - DAHISAR         .
1ASHUTOSH (MIS),SANDEEP ENTERPRISE DEALERS OF GENRAL
1ASHUTOSH (MIS),PHARMA KARRIER - MUMBAI 2
1ASHUTOSH (MIS),S P AND COMPANY - MARIN LINES
1ASHUTOSH (MIS),SIMMAL MEDICAL - THANE
1ASHUTOSH (MIS),BALAJI HOSPITAL - BYCULLA
1ASHUTOSH (MIS),GAUTTAM HEALTHCARE - INDORE (SALE)
1ASHUTOSH (MIS),AMBICA MEDICAL - JOGESHWARI
1ASHUTOSH (MIS),DEVANSHI PHARMA-KALBADEVI
1ASHUTOSH (MIS),NEW MODERN (SALE)             .
1ASHUTOSH (MIS),GR ENTERPRISES - GHATKOPAR
1ASHUTOSH (MIS),NEO LIFE DIAGNOSTIC -AIROLI   .
1ASHUTOSH (MIS),POSH PHARMA-KANDIVALI
1ASHUTOSH (MIS),SKYOGEN HEALTHCARE LTD-KALBADEVI ROAD
1ASHUTOSH (MIS),SUMEET PHARMA - DAHISAR
1ASHUTOSH (MIS),RADHA MEDITECH - ELPHISTONE
1ASHUTOSH (MIS),MILTON LIFECARE PVT.LTD.- MARINE LINES
1ASHUTOSH (MIS),HONESTY - VILE PARLE
1ASHUTOSH (MIS),MAMTA TRADING - DADAR
1ASHUTOSH (MIS),JAY SHAH (RECD)
1ASHUTOSH (MIS),PHARMA SYNTH - JOGESHWARI
1ASHUTOSH (MIS),.JAY (CASH)(OLD)
1ASHUTOSH (MIS),PMBJP - MIRA ROAD (MITESH VAS)
1ASHUTOSH (MIS),VIOLET MEDI PHARMA - MARINE LINES
1ASHUTOSH (MIS),NTL PHARMA-PRINCESS STREET
1ASHUTOSH (MIS),ZIL PHARMA ENT - MARINE LINE
1ASHUTOSH (MIS),MEDILINE SYSTEMS SALES - MATUNGA    .
1ASHUTOSH (MIS),A.B.PHARMA-SEWREE(SALE)
1ASHUTOSH (MIS),SHAMBHO ENTERPRISES-MIRA RD
1ASHUTOSH (MIS),APURVA (MIS)
1ASHUTOSH (MIS),MODERN DRUG HOUSE-ELIPHSTONE
1ASHUTOSH (MIS),SATYAM MEDICAL STORE-FORT
1ASHUTOSH (MIS),JAIN MEDISURGE - DAHISAR
1ASHUTOSH (MIS),PRABHUDAS & COMPANY - MUM 2   .
1ASHUTOSH (MIS),MILTON GENERIC - PR STR
1ASHUTOSH (MIS),DIABETIC ASSOCIATION (RAHEJA) - MAHIM
1ASHUTOSH (MIS),AMBICA PHARMA (JOHNLEE)-SALE-BHIWANDI
1ASHUTOSH (MIS),MUNANI PHARMACEUTICAL PVT LTD (SALE)        .
1ASHUTOSH (MIS),SHAH TRADING - NALASOPARA
1ASHUTOSH (MIS),.SAGAR (CASH)(1 ITEM)
1ASHUTOSH (MIS),MAHAVIR MEDICAL SUPPLY- MUM 4
1ASHUTOSH (MIS),.JAY (CASH) (NEW) (1 ITEM)
1ASHUTOSH (MIS),KEPS (NEW) - PR STR
1ASHUTOSH (MIS),DOYEN ENTERPRISES-THANE
1GANESH (MIS),UJS PHARMA LLP (SALE)
1GANESH (MIS),BALAJI HOSPITAL - BYCULLA
1GANESH (MIS),PAYAL PHARMA - DEONAR-SALE
1GANESH (MIS),CARE PHARMACEUTICALS - NIPHAD
1GANESH (MIS),ADILIFE  - NALASOPARA
1GANESH (MIS),XXXX SHRIMAD RAJCHANDRA HOSPITAL (old.)
1GANESH (MIS),MEHTA DRUG HOUSE- KANDIVALI
1GANESH (MIS),LADHANI PHARMA - LAMINGTON RD
1GANESH (MIS),SURE RELIEF PHARMA - MIRA ROAD
1GANESH (MIS),M.K.DRUG - THANE
1GANESH (MIS),SHALIBHADRA - GOREGAON
1GANESH (MIS),SHIVKRIPA ENT - THANE
1GANESH (MIS),DAWAI BAZAAR PHARMA SOLUTIONS - mumbra
1GANESH (MIS),SANIYA DISTRIBUTORS - PANVEL
1GANESH (MIS),ZENITH SURGICAL - BORIVALI
1GANESH (MIS),NEW KHUSHI ENTER - WADA
1GANESH (MIS),SHRI SAMARTH ENT - DOMBIVALI
1GANESH (MIS),PHARMA EXPRESS-ULHASNAGAR
1GANESH (MIS),OYSTER HEALTHCARE-KAMOTHE
1GANESH (MIS),BHAKTIVEDANTA HOSPITAL - MIRA RD
1GANESH (MIS),DATTAKRUPA DIST - KAMOTHE
1GANESH (MIS),NAYAK MEDICARE -BHANDUP XX
1GANESH (MIS),MAXKIND HEALTHACARE-KALHER
1GANESH (MIS),SHRI DATTA PHARMA - RATNAGIRI
1GANESH (MIS),REKHA MEDICAL - MAZGAON
1GANESH (MIS),WELCOME DIST - AMBERNATH
1GANESH (MIS),RAJESH MEDICAL - LADWADI(SALE)
1GANESH (MIS),ASHWIN PHARMA - PRINCESS STREET
1GANESH (MIS),SHRIRAM MEDICAL - AMALNER
1GANESH (MIS),SANJIVANI SURGICAL DIST - THANE
1GANESH (MIS),SAMPADA PHARMA-TAKLI DHOKESHWAR
1GANESH (MIS),SURAJ PHARMA - PALGHAR
1GANESH (MIS),SHIVMARTAND HEALTHCARE- PADGHA
1GANESH (MIS),RIDDHISHREE HEALTHCARE - NALASOPARA XX
1GANESH (MIS),S S LIFEVISION PRIVATE LTD - GHATKOPAR
1GANESH (MIS),ZENOVA THERAPEUTICS PVT LTD-KALHER
1GANESH (MIS),HAFIZ SURGICAL - BHIWANDI
1GANESH (MIS),SIDDHIVINAYAK TRADERS- THANE
1GANESH (MIS),ARUN PHARMA - VASHI
1GANESH (MIS),SAIKRUPA MEDICALS - KOPERGAON
1GANESH (MIS),PMBJP - KEM HOSPITAL
1GANESH (MIS),LIFE PHARMA -BHIWANDI
1GANESH (MIS),MALEGAON GENERIC - MALEGAON
1GANESH (MIS),KALIKA PHARMA AND SURGICALS-PATHARDI
1GANESH (MIS),SHRI GANESH AGENCY - NASIK JAIL
1GANESH (MIS),CLEAR POINT PHARMA PVT LTD - PAREL (NARENDRA)
1GANESH (MIS),MAHENDRA DIST. - PUNE
1GANESH (MIS),ADITYA BIRLA HEALTH SERVICES - CHINCHWAD
1GANESH (MIS),BHARAT MEDICAL AGENCIES - MALEGAON
1GANESH (MIS),VANSH PHARMA - SOLAPUR 3%
1GANESH (MIS),KAMAL (SUNDER) - ULHASNAGAR
1GANESH (MIS),KAVERI DIST - BORIVALI
1GANESH (MIS),CHIRAG PHARMA - BHIWANDI
1GANESH (MIS),MEDICURE PHARMACEUTICALS - KURLA
1GANESH (MIS),SHAH TRADING - NALASOPARA
1GANESH (MIS),RATNAM PHARMA - AHMEDABAD
1GANESH (MIS),INDRAYANI DIST - DOMBIVALI
1GANESH (MIS),LAXMI GENERICS - KANDIVALI
1GANESH (MIS),FAMOUS SURGICALS - KALBADEVI
1GANESH (MIS),NITI SURGICAL - THANE
1GANESH (MIS),GANESH MEDICAL & DISTRIBUTORS-MIRAJ
1GANESH (MIS),A.K.PHARMA-BHIWANDI
1GANESH (MIS),OM PHARMA -KOLHAPUR
1GANESH (MIS),HIRA MONGI NAVNEET - MULUND
1GANESH (MIS),LIFE LONG SURGICALS-MIRA ROAD
1GANESH (MIS),MAULI AGENCY-KALYAN
1GANESH (MIS),SHRI DATTA PHARMA - CHALISGAON
1GANESH (MIS),MEDLINE ENTERPRISES - LAKHANI
1GANESH (MIS),VK PHARMACEUTICALS - THANE
1GANESH (MIS),YASHIKA DISTRIBUTORS - DHULE
1GANESH (MIS),HARIKA DISTR - ULHASNAGAR
1GANESH (MIS),GENIX PHARMACEUTICAL - MUMBRA
1GANESH (MIS),A TO Z PHARMA - ANDHERI
1GANESH (MIS),MANOJ PHARMA - MIRA ROAD
1GANESH (MIS),PMBJP - NALASOPARA (SAMELPADA)
1GANESH (MIS),GOPIRATAN AGENCIES-WARDHA
1GANESH (MIS),HIRA MEDITRADE - KALYAN
1GANESH (MIS),R S SURGIPHARM PVT LTD - GUJARAT
1GANESH (MIS),POOJA ENTERPRISES - PALGHAR
1GANESH (MIS),RUTIKA LIFESCIENCE PVT LTD (advance)
1GANESH (MIS),HARIOM MEDICAL - BHIWANDI (CASH)
1GANESH (MIS),NILESH AGENCIES - PAROLA
1GANESH (MIS),BRIGHT HEALTHCARE - KHARGHAR
1GANESH (MIS),JANTA MEDICAL -NANDURBAR
1GANESH (MIS),RAJNIKANT & BROTHERS - DAWA BAZAR
1GANESH (MIS),ABHIJIT ENT - VASAI
1GANESH (MIS),RESONANCE PHARMA - MALAD
1GANESH (MIS),JALGAON PHARMA LLP - JALGAON
1GANESH (MIS),HARI RAM - ULHASNAGAR
1GANESH (MIS),SPANDAN LIFE SCIENCE - MANCHAR
1GANESH (MIS),GIRNAR ENT - MIRAJ
1GANESH (MIS),KOKILABEN HOSPITAL-ANDHERI
1GANESH (MIS),JUPITER PHARMACY - THANE
1GANESH (MIS),JUPITER LIFELINE - THANE
1GANESH (MIS),NIDA MEDICAL AGENCY - BHIWANDI
1GANESH (MIS),PHARMA HUB-VASAI
1GANESH (MIS),DURVA PHARMACEUTICALS - KANDIVALI
1GANESH (MIS),URJA HEALTHCARE - KAMOTHE
1GANESH (MIS),BOMBAY EXIM - SANTACRUZ WEST
1GANESH (MIS),KAPIL MEDICAL - ULHASNAGAR
1GANESH (MIS),SHRINATH ENTERPRISES - DOMBIVALI
1GANESH (MIS),RAJASTHAN - MALEGAON
1GANESH (MIS),AMEY PHARMA - KALYAN
1GANESH (MIS),SHAHIN TRADERS - NANDED
1GANESH (MIS),WINISTA PHARMA-CHEMBUR
1GANESH (MIS),VRINDA HEALTH -ANDHERI
1GANESH (MIS),SWASTIK PHARMA-MANKHURD
1GANESH (MIS),ERUCA HEALTHCARE - MANKHURD
1GANESH (MIS),DHANVI ENTERPRISE - GUJRAT  (ONLY ADVANCE)
1GANESH (MIS),KASSH PHARMA - KALBADEVI
1GANESH (MIS),RUSHI PHARMA - TAKLI DHOKESHWAR
1GANESH (MIS),SHRI MEDICAL AGENCIES - NANDGAON
1GANESH (MIS),A.T.ENTERPRISES - BHIWANDI
1GANESH (MIS),SURGI PHARMA - NASHIK
1GANESH (MIS),ASHOK HEALTH - PADGHA
1GANESH (MIS),G PHARMA - AHMEDABAD
1GANESH (MIS),LIFE MEDICAL - MALEGAON
1GANESH (MIS),SHRINATH PHARMA-NALASOPARA
1GANESH (MIS),INFINITY PHARMEX - NAGPUR
1GANESH (MIS),K.D.PHARMA - NAGPADA
1GANESH (MIS),FMC PHARMA - BHIWANDI
1GANESH (MIS),UNIQUE PHARMA AGENCY- BHIWANDI
1GANESH (MIS),ASHA MEDICAL - SOLAPUR
1GANESH (MIS),RIDDHISHREE HEALTHCARE-BHACHAU(KUTCH)
1GANESH (MIS),LAXMI PHARMACEUTICAL - AKOLE
1GANESH (MIS),SULTAN PHARMA - BHIWANDI (ADVANCE)
1GANESH (MIS),PMBJP - UDGIR
1GANESH (MIS),SANKET PHARMA - PRABHADEVI
1GANESH (MIS),GULSHAN AGENCIES - JOGESHWARI
1GANESH (MIS),DR.SUVARANA CLINIC            .
1GANESH (MIS),SATGURU MEDICO (NEW)-ULHASNAGAR
1GANESH (MIS),DIAMOND DIST-ULHASNAGAR
1GANESH (MIS),AMAR PHARMA (RAHUL) - VASAI
1GANESH (MIS),NEW JANATA PHARMA-NASHIK
1GANESH (MIS),MITESH AGENCIES - BHANDUP
1GANESH (MIS),MAHALAXMI MEDICAL - VASAI
1GANESH (MIS),JANKI PHARMA - AIROLI
1GANESH (MIS),SHEETAL DISTRIBUTORS-SAMBHAJINAGAR
1GANESH (MIS),NEW A ONE PHARMA-GOVANDI
1GANESH (MIS),BRITIM HEATHCARE-THANE (W)
1GANESH (MIS),PHARMACITY - KALYAN
1GANESH (MIS),JEET PHARMA - GHATKOPAR
1GANESH (MIS),PARASNATH ENTERPRISES - KALWA
1GANESH (MIS),SHANKHESHWAR HEALTHCARE - BHAYANDER
1GANESH (MIS),VIDHI PHARMA - MIRA ROAD
1GANESH (MIS),KALASH PHARMA-GOREGAON
1GANESH (MIS),DRONAGIRE PHARMACARE - MALEGAON
1GANESH (MIS),SAI KRUPA  - KALYAN
1GANESH (MIS),S.A.MEDICAL - NALASOPARA
1GANESH (MIS),DARSHAN - SANGAMNER
1GANESH (MIS),ICON HEALTH CARE - MULUND
1GANESH (MIS),A.M.PHARMA - BHIWANDI
1GANESH (MIS),S K PHARMA - BODWAD
1GANESH (MIS),DIABETIC ASSOCIATION (RAHEJA) - MAHIM
1GANESH (MIS),JUPITER HOSPITAL PHARMACY PVT LTD - THANE
1GANESH (MIS),ICON PHARMACY - DOMBIVALI
1GANESH (MIS),MEDICARE PHARMA - JALANDHAR
1GANESH (MIS),JAIN MED - MALAD
1GANESH (MIS),SUKHAKARTA DISTRIBUTORS-LASALGAON
1GANESH (MIS),M.TRACK PHARMA - BHANDUP
1GANESH (MIS),KINGS MEDICO - ULHASNAGAR
1GANESH (MIS),N.CHIMANLAL - PRINCESS STREET
1GANESH (MIS),BHAVESH SALES - DAWA BAZAR
1GANESH (MIS),SATGURU PHARMA - DOMBIVALI
1GANESH (MIS),ROYAL AGENCY - BHIWANDI
1GANESH (MIS),SAI PHARMA-WORLI
1GANESH (MIS),RAMTHAKUR SURGICO - ULHASNAGAR
1GANESH (MIS),PAWAR AGENCIES - MALEGAON
1GANESH (MIS),L.G ENT - THANE
1GANESH (MIS),SHRI SWAMI SAMARTH MEDICAL-PANDHARPUR
1GANESH (MIS),AKSHAY MEDICAL-KHARDI
1GANESH (MIS),OM SAI PHARMA - PANCHVATI
1GANESH (MIS),EEN VEE ENTERPRISES - GOA
1GANESH (MIS),AMAR DIST (URESH) - VASAI
1GANESH (MIS),RAJ MEDICAL AGENCIES-KALHER
1GANESH (MIS),M.M PHRAMA - CHEMBUR (JITU)
1GANESH (MIS),KIA MEDICO PRIVATE LTD - BHANDUP
1GANESH (MIS),TAJ PHARMA - BHIWANDI
1GANESH (MIS),MAYA SALES - DHULE-XX NEVER NEVER OPEN
1GANESH (MIS),SWAMI PHARMA - SHEVGAON
1GANESH (MIS),SHRIMAD RAJCHANDRA HOSPITAL (NEW)
1GANESH (MIS),SHRINATH MEDICAL - SASWAD
1GANESH (MIS),DOSHI AGENCIES - MULUND
1GANESH (MIS),VIKRAM LIFECERE - KANDIVALI
1GANESH (MIS),MAHAVEER MEDICARE - SANGANMER
1GANESH (MIS),BIOETHICA PHARMA - KALYAN
1GANESH (MIS),S.D.P MEDICAL - DHULE
1GANESH (MIS),RAJ MEDICAL AGENCIES - JOGESHWARI
1GANESH (MIS),K.S.PHARMA - VIRAR (SANDIP)
1GANESH (MIS),RYF PHARMA - MUMBRA
1GANESH (MIS),SHUBHAM DIST - SATARA
1GANESH (MIS),VORA PHARMA CARE-BHIWANDI
1GANESH (MIS),SHRI GANESHA PHARMA - KALYAN
1GANESH (MIS),R.K.MEDICAL AGENCIES - GOREGOAN (PARISH)
1GANESH (MIS),KREVA HEALTHCARE - NALASOPARA
1GANESH (MIS),PARIM LIFECARE PRIVATE LIMITED - THANE
1GANESH (MIS),SHIVAM PHARMA-BORIVALI-W  MANAN .
1GANESH (MIS),WELLGROW PHARMA - GHATKOPAR
1GANESH (MIS),NAYAK AGENCIES - BHAYANDER
1GANESH (MIS),LUCKY - JALGAON
1GANESH (MIS),VYANKATESH (SANJAY) - SOLAPUR
1GANESH (MIS),SHRI PHARMA - NASHIK
1GANESH (MIS),SMD SURGICALS -THANE
1GANESH (MIS),ALFA PHARMA - POWAI
1GANESH (MIS),SHRI SIMBA CHEMIST - BHANDUP
1GANESH (MIS),PRC SURGICAL - BHIWANDI
1GANESH (MIS),SAGAR ENTERPRISES - DAWA BAZAR (SALE)
1GANESH (MIS),PHARMA SYNTH - JOGESHWARI
1GANESH (MIS),PRASHANT AGENCY - DHONDAICHA
1GANESH (MIS),PHARMAX DIST - DHULE
1GANESH (MIS),KAPALESHWAR PHARMA - PANCHAWATI
1GANESH (MIS),SWAMI SARVANAND HOSPITAL - ULHASNAGAR
1GANESH (MIS),MEHTA DISTRIBUTORS - GHANSOLI
1GANESH (MIS),VARDHAMAN AGENCIES - PHALTAN
1GANESH (MIS),SHWETA PHARMA - NASIK
1GANESH (MIS),SUSHANT ENTERPRISES - PARBHANI
1GANESH (MIS),PHARMAKWIK HEALTHTECH - DHARAVI
1GANESH (MIS),CARE PLUS PHARMA - JUINAGAR
1GANESH (MIS),BOMBAY HOSPITAL (NEW) - MARINE LINES
1GANESH (MIS),MEDICINE HOUSE (SALE) - PR STR
1GANESH (MIS),VARDHAMAN MEDICO-KACHCHH
1GANESH (MIS),WOCKHARDT HOSPITAL - MUMBAI CENTRAL
1GANESH (MIS),LYPHOCHEM PHARMA - BHIWANDI
1GANESH (MIS),ASHTAVINAYAKA - WAI(SATARA)
1GANESH (MIS),THE PAREL CHEMISTS - PAREL
1GANESH (MIS),THE PAREL CHEMIST- MIRA ROAD EAST
1GANESH (MIS),GORELAX PHARMACEUTICAL - RATNAGIRI
1GANESH (MIS),SB PHARMA - NALASOPARA
1GANESH (MIS),SHRIMAD RAJCHANDRA JIVADAYA TRUST-DHARAMPUR
1GANESH (MIS),AMBIKA PHARMA - BHAYANDER
1GANESH (MIS),RAJKALPANA - SHAHAD
1GANESH (MIS),MAREFAT AGENCIES - BHUSAWAL
1GANESH (MIS),ZAWAR TRADELINK - JALGAON
1GANESH (MIS),SHLOK MEDICAL - NANDED
1GANESH (MIS),HAFIZ PHARMACEUTICALS - MALEGAON
1GANESH (MIS),A K PHARMACY - GOVANDI XX
1GANESH (MIS),NAVINYA PHARMA-AKOLA
1GANESH (MIS),SHIVKRUPA AGENCIES - CHANDRAPUR
1GANESH (MIS),SHRI NARAYAN MEDICAL & GEN.ST.-DAHARVI
1GANESH (MIS),SHRI DATTA MEDICAL-AKOLA
1GANESH (MIS),PMBJP - MANKHURD WEST
1GANESH (MIS),VITHAI AGENCIES - UDGIR
1GANESH (MIS),SANJAY AGENCIES - MALAD
1GANESH (MIS),HEALTH CARE DIST - MALEGAON
1GANESH (MIS),D.VIJAY PHARMA - NASIK
1GANESH (MIS),NAVNIT MED - MALEGAON
1GANESH (MIS),SAVA HEALTHCARE LIMITED - PUNE
1GANESH (MIS),RAM MEDICAL AGENCY - MIRA ROAD (BIPIN)
1GANESH (MIS),SANJEEVANI MEDICAL - SANGLI
1GANESH (MIS),SHRI JYOTI AND MEDICAL STORE - KOKRUD
1GANESH (MIS),Ayush  Hospital - Murud Janjira
1GANESH (MIS),PRISHA PHARMA - NASIK
1GANESH (MIS),FEMCURE REMEDIES - NERUL
1GANESH (MIS),VARDHAMAN PHARMANET - DAHISAR (E)
1GANESH (MIS),.JAY (CASH)(OLD)
1GANESH (MIS),VIFOR LABS PVT LTD            .
1GANESH (MIS),NIKHIL SALES - JALGAON
1GANESH (MIS),MEDICOS PHARMA-KURLA
1GANESH (MIS),PUSHPRAJ MEDICAL - SHIRPUR
1GANESH (MIS),SHAKTI SURGICAL-THANE-W
1GANESH (MIS),PGH MEDICALS - CUMBALLA HILL
1GANESH (MIS),CHADHA ENTERPRISES-LUDHIANA
1GANESH (MIS),GAJANAN PHARMA - MIRAJ
1GANESH (MIS),JUPITER ENT-BHIWANDI
1GANESH (MIS),KIRAN AGENCY-NASIK
1GANESH (MIS),MED SAVE BUDGET PHARMA - KERELA
1GANESH (MIS),RIDDHI MEDICAL AGENCY - NASHIK
1GANESH (MIS),ANANT MEDICARE - NERUL
1GANESH (MIS),JAYATI DRUG - DHULE
1GANESH (MIS),PIYUSH INTERNATIONAL-BORIVALI
1GANESH (MIS),SURAJ AGENCIES- JALGAON
1GANESH (MIS),RAJAWAT DISTRIBUTORS - BHIWANDI
1GANESH (MIS),MILTON GENERIC - PR STR
1GANESH (MIS),SHRINIDHI MEDICAL AGENCY - NANDED
1GANESH (MIS),MARUTI GENERICS - BHIWANDI
1GANESH (MIS),MAKSONS SURGICAL - PR SRT
1GANESH (MIS),SHRI GURUKRUPA AGENCIES-NANDED
1GANESH (MIS),.SAGAR (CASH)(1 ITEM)
1GANESH (MIS),INDIAN DISTRIBUTORS - MALEGAON
1GANESH (MIS),AHIMSA - MALAD
1GANESH (MIS),PHARMA (INDIA) - TILAK NAGAR
1GANESH (MIS),VISHAL PHARMA AGENCIES - NASHIK
1GANESH (MIS),PULS DISTRIBUTORS - GOVANDI
1GANESH (MIS),PMBJP - MIRA ROAD (MANISH)
1GANESH (MIS),V.S.MEDICO LLP - BHANDUP
1GANESH (MIS),PHARMAPLUS MEDICAL&GENERAL STORES-Osmanabad
1GANESH (MIS),RELIANCE HOSPITAL - GONDIA
1GANESH (MIS),SIDDHANATH PHARMA - PANVEL
1GANESH (MIS),WELCOME HEALTHCARE-DADAR
1GANESH (MIS),SPACT MEDICARE - NAVI MUMBAI
1GANESH (MIS),MAYURI AGENCY - PANVEL
1GANESH (MIS),PMBJP - CHIPLUN
1GANESH (MIS),VARDHAMAN PHARMANET - DAHISAR
1GANESH (MIS),RISHABH MEDICAL STORES-NANDURBAR
1GANESH (MIS),I.S. PHARMA - BHIWANDI
1GANESH (MIS),GNH INDIA PHARMACEUTICALS LTD (NEW)
1GANESH (MIS),NIPUN PHARMA - BORIVALI
1GANESH (MIS),SHAKTI REMEDIUM LLP - KALBADEVI
1GANESH (MIS),DATE PHARMA - NASIK
1GANESH (MIS),PMBJP - MIRA ROAD (GUNWANTI)
1GANESH (MIS),AMSAL PHARMACEUTICAL - MUMBRA
1GANESH (MIS),RUSHABH PHARMA -THANE
1GANESH (MIS),NEELKANTH PHARMA-BHAYANDER (X).
1GANESH (MIS),BOMBAY HOSPITAL - INDORE
1GANESH (MIS),NAYAK MEDICARE - BHANDUP
1KANCHAN (MIS),MEDLINE ENTERPRISES - LAKHANI
1KANCHAN (MIS),FIRST PHARMACY-NAGPUR
1KANCHAN (MIS),VYANKATESH MEDICAL AGENCIES - NAGPUR
1KANCHAN (MIS),TWINS PHARMA - NAGPUR
1KANCHAN (MIS),CHAITALI AGENCIES-PARLI       .
1KANCHAN (MIS),TIRUPATI MEDICAL - MURTIZAPUR
1KANCHAN (MIS),ADITYA PHARMA - AKOLA
1KANCHAN (MIS),CHAITANYA PHARMA - SAMBHAJINAGAR
1KANCHAN (MIS),G.K.HEALTHCARE-JALGAON (JAMOD)
1KANCHAN (MIS),MAULI PHARMA AGENCY -BRAMAHAPURI
1KANCHAN (MIS),YASHIKA DISTRIBUTORS - DHULE
1KANCHAN (MIS),SHRI SEVA MEDICAL AGENCY - DIGRAS
1KANCHAN (MIS),RAM AGENCY - JALNA
1KANCHAN (MIS),VIJAYALAXMI AGENCIES-SOLAPUR-XX
1KANCHAN (MIS),ACE PHARMA - CHANDRAPUR
1KANCHAN (MIS),RUDRA PHARMA-MOWAD
1KANCHAN (MIS),NAYAN AGENCES - NAGPUR
1KANCHAN (MIS),PATEL MEDICAL-AMRAVATI
1KANCHAN (MIS),SURGICO HEALTHCARE -AMRAVATI
1KANCHAN (MIS),SURBHI PHARMA-KINWAT
1KANCHAN (MIS),MAA SHARDA AGENCIES - MURTIZAPUR
1KANCHAN (MIS),SEVA SURGICAL AND DRUG - NAGPUR
1KANCHAN (MIS),SAMRAT MEDICOSE - NAGPUR
1KANCHAN (MIS),SARTHAK PHARMA - CHANDUR BAZAR
1KANCHAN (MIS),SURGICAL SVR-YAVATMAL
1KANCHAN (MIS),RASHI PHARMA - YAVATMAL
1KANCHAN (MIS),M.K MEDICAL STORES - PUSAD
1KANCHAN (MIS),PARAG PHARMA - YAVATMAL
1KANCHAN (MIS),JAY BHOLE PHARMA - AMRAVATI
1KANCHAN (MIS),MAULI PHARMA - UMARKHED
1KANCHAN (MIS),UDASI MEDICAL AGE - BRAMAHAPURI
1KANCHAN (MIS),SHRADDHA MEDICAL-CHIKHALI
1KANCHAN (MIS),SAI BABA AGENCIES-AMRAVATI-XX
1KANCHAN (MIS),GAURI MEDICALS - PUSAD
1KANCHAN (MIS),SMITA PHARMA-NAGPUR
1KANCHAN (MIS),RUSHIKRUPA AGENCY-GHEVRAI(BEED)
1KANCHAN (MIS),SUPREME SURGICLAS - CHANDRAPUR
1KANCHAN (MIS),AISHWARYA MARKETING - AMRAVATI
1KANCHAN (MIS),J K PHARMACEUTICALS - BHANDARA
1KANCHAN (MIS),NIKHIL PHARMA AGE - NAGPUR
1KANCHAN (MIS),LA CAPITAL LIFESCIENCES - AMRAVATI
1KANCHAN (MIS),MAREFAT AGENCIES-BHUSAWAL-ELDER
1KANCHAN (MIS),VAIBHAV MEDICAL - SAKOLI(BHANDARA)
1KANCHAN (MIS),RAMCHARAN PHARMA - CHANDRAPUR
1KANCHAN (MIS),ROTATION PHARMACEUTICAL - AMRAVATI
1KANCHAN (MIS),VIJAYLAXMI AGENCIES-UDGIR
1KANCHAN (MIS),FISSION PHARMA - WANI(YAVATMAL)
1KANCHAN (MIS),SHRI BALAJI - GONDIA
1KANCHAN (MIS),HARKUT PHARMA - AMRAVATI
1KANCHAN (MIS),MAHARSHI PHARMA - CHANDRAPUR
1KANCHAN (MIS),A TO Z MEDICAL AGENCY - CHANDRAPUR
1KANCHAN (MIS),INDIAN MEDICO - CHANDRAPUR
1KANCHAN (MIS),PAWAR AGENCIES - MALEGAON
1KANCHAN (MIS),DEEPKAMAL MEDICAL - Shahada
